anio,Pais,edad,promedio
2008,Croatia,25-34 years,9.36
2008,Croatia,35-54 years,19.59
2008,Croatia,55-74 years,27.55
2008,Croatia,75+ years,51.56
2008,Cuba,05-14 years,0.21
2008,Cuba,15-24 years,4.66
2008,Cuba,25-34 years,7.17
2008,Cuba,35-54 years,13.61
2008,Cuba,55-74 years,23.91
2008,Cuba,75+ years,41.55
2008,Cyprus,05-14 years,0
2008,Cyprus,15-24 years,2.37
2008,Cyprus,25-34 years,8.27
2008,Cyprus,35-54 years,9.68
2008,Cyprus,55-74 years,3.48
2008,Cyprus,75+ years,4.6
2008,Czech Republic,05-14 years,0.42
2008,Czech Republic,15-24 years,8.17
2008,Czech Republic,25-34 years,11.18
2008,Czech Republic,35-54 years,18.19
2008,Czech Republic,55-74 years,16.18
2008,Czech Republic,75+ years,25.52
2008,Denmark,05-14 years,0.44
2008,Denmark,15-24 years,5.88
2008,Denmark,25-34 years,8.38
2008,Denmark,35-54 years,14.49
2008,Denmark,55-74 years,15.68
2008,Denmark,75+ years,23.22
2008,Ecuador,05-14 years,1.53
2008,Ecuador,15-24 years,11.43
2008,Ecuador,25-34 years,9.57
2008,Ecuador,35-54 years,6.68
2008,Ecuador,55-74 years,7.74
2008,Ecuador,75+ years,9.49
2008,El Salvador,05-14 years,0.72
2008,El Salvador,15-24 years,13.53
2008,El Salvador,25-34 years,14.58
2008,El Salvador,35-54 years,10.61
2008,El Salvador,55-74 years,6.23
2008,El Salvador,75+ years,12.85
2008,Estonia,05-14 years,1.59
2008,Estonia,15-24 years,17.85
2008,Estonia,25-34 years,14.39
2008,Estonia,35-54 years,23.45
2008,Estonia,55-74 years,21.52
2008,Estonia,75+ years,29.75
2008,Fiji,05-14 years,0.62
2008,Fiji,15-24 years,3.84
2008,Fiji,25-34 years,8.08
2008,Fiji,35-54 years,7.8
2008,Fiji,55-74 years,3.53
2008,Fiji,75+ years,0
2008,Finland,05-14 years,0.67
2008,Finland,15-24 years,16.24
2008,Finland,25-34 years,22.2
2008,Finland,35-54 years,29.11
2008,Finland,55-74 years,23.83
2008,Finland,75+ years,14.19
2008,France,05-14 years,0.34
2008,France,15-24 years,6.76
2008,France,25-34 years,13.49
2008,France,35-54 years,23.97
2008,France,55-74 years,22.28
2008,France,75+ years,33.37
2008,Germany,05-14 years,0.22
2008,Germany,15-24 years,6.21
2008,Germany,25-34 years,8.15
2008,Germany,35-54 years,13.12
2008,Germany,55-74 years,15.48
2008,Germany,75+ years,24.81
2008,Greece,05-14 years,0
2008,Greece,15-24 years,1.21
2008,Greece,25-34 years,3.56
2008,Greece,35-54 years,4.57
2008,Greece,55-74 years,3.45
2008,Greece,75+ years,6.55
2008,Grenada,05-14 years,0
2008,Grenada,15-24 years,0
2008,Grenada,25-34 years,0
2008,Grenada,35-54 years,0
2008,Grenada,55-74 years,0
2008,Grenada,75+ years,0
2008,Guatemala,05-14 years,0.65
2008,Guatemala,15-24 years,6.48
2008,Guatemala,25-34 years,5.52
2008,Guatemala,35-54 years,5.35
2008,Guatemala,55-74 years,4.27
2008,Guatemala,75+ years,3.9
2008,Guyana,05-14 years,2.26
2008,Guyana,15-24 years,24.7
2008,Guyana,25-34 years,32.87
2008,Guyana,35-54 years,37.82
2008,Guyana,55-74 years,39.1
2008,Guyana,75+ years,36.22
2008,Hungary,05-14 years,0.39
2008,Hungary,15-24 years,7.42
2008,Hungary,25-34 years,13.95
2008,Hungary,35-54 years,35.73
2008,Hungary,55-74 years,35.49
2008,Hungary,75+ years,54.29
2008,Iceland,05-14 years,0
2008,Iceland,15-24 years,8.51
2008,Iceland,25-34 years,14.43
2008,Iceland,35-54 years,15.73
2008,Iceland,55-74 years,23.63
2008,Iceland,75+ years,5.59
2008,Ireland,05-14 years,0.51
2008,Ireland,15-24 years,15.21
2008,Ireland,25-34 years,15.06
2008,Ireland,35-54 years,15.73
2008,Ireland,55-74 years,13.27
2008,Ireland,75+ years,4.72
2008,Israel,05-14 years,0.3
2008,Israel,15-24 years,6.2
2008,Israel,25-34 years,4.85
2008,Israel,35-54 years,5.76
2008,Israel,55-74 years,7.6
2008,Israel,75+ years,16.07
2008,Italy,05-14 years,0.09
2008,Italy,15-24 years,3.24
2008,Italy,25-34 years,5.74
2008,Italy,35-54 years,7.08
2008,Italy,55-74 years,9.15
2008,Italy,75+ years,12.61
2008,Japan,05-14 years,0.51
2008,Japan,15-24 years,15.41
2008,Japan,25-34 years,23.84
2008,Japan,35-54 years,28.98
2008,Japan,55-74 years,32.09
2008,Japan,75+ years,28.89
2008,Kazakhstan,05-14 years,3.68
2008,Kazakhstan,15-24 years,29.5
2008,Kazakhstan,25-34 years,40.93
2008,Kazakhstan,35-54 years,33.86
2008,Kazakhstan,55-74 years,25.36
2008,Kazakhstan,75+ years,33.5
2008,Kuwait,05-14 years,0
2008,Kuwait,15-24 years,1.32
2008,Kuwait,25-34 years,1.79
2008,Kuwait,35-54 years,1.66
2008,Kuwait,55-74 years,1.15
2008,Kuwait,75+ years,0
2008,Kyrgyzstan,05-14 years,1.85
2008,Kyrgyzstan,15-24 years,9.56
2008,Kyrgyzstan,25-34 years,14.21
2008,Kyrgyzstan,35-54 years,13.57
2008,Kyrgyzstan,55-74 years,12.68
2008,Kyrgyzstan,75+ years,13.67
2008,Latvia,05-14 years,1.02
2008,Latvia,15-24 years,13.94
2008,Latvia,25-34 years,27.41
2008,Latvia,35-54 years,30.42
2008,Latvia,55-74 years,31.88
2008,Latvia,75+ years,38.04
2008,Lithuania,05-14 years,0.58
2008,Lithuania,15-24 years,27.5
2008,Lithuania,25-34 years,40.81
2008,Lithuania,35-54 years,50.2
2008,Lithuania,55-74 years,38.51
2008,Lithuania,75+ years,38.62
2008,Luxembourg,05-14 years,0
2008,Luxembourg,15-24 years,0
2008,Luxembourg,25-34 years,7.19
2008,Luxembourg,35-54 years,15.01
2008,Luxembourg,55-74 years,10.24
2008,Luxembourg,75+ years,18.72
2008,Maldives,05-14 years,0
2008,Maldives,15-24 years,0
2008,Maldives,25-34 years,0
2008,Maldives,35-54 years,0
2008,Maldives,55-74 years,0
2008,Maldives,75+ years,0
2008,Malta,05-14 years,0
2008,Malta,15-24 years,1.75
2008,Malta,25-34 years,1.67
2008,Malta,35-54 years,6.3
2008,Malta,55-74 years,4.37
2008,Malta,75+ years,3.99
2008,Mauritius,05-14 years,0.52
2008,Mauritius,15-24 years,6.71
2008,Mauritius,25-34 years,11.58
2008,Mauritius,35-54 years,7.24
2008,Mauritius,55-74 years,12.35
2008,Mauritius,75+ years,0
2008,Mexico,05-14 years,0.78
2008,Mexico,15-24 years,6.16
2008,Mexico,25-34 years,5.91
2008,Mexico,35-54 years,5.28
2008,Mexico,55-74 years,5.07
2008,Mexico,75+ years,5.93
2008,Montenegro,05-14 years,3.6
2008,Montenegro,15-24 years,8.33
2008,Montenegro,25-34 years,15.03
2008,Montenegro,35-54 years,21.6
2008,Montenegro,55-74 years,38.71
2008,Montenegro,75+ years,63.82
2008,Netherlands,05-14 years,0.25
2008,Netherlands,15-24 years,4.91
2008,Netherlands,25-34 years,7.97
2008,Netherlands,35-54 years,13.01
2008,Netherlands,55-74 years,11.79
2008,Netherlands,75+ years,11.26
2008,New Zealand,05-14 years,0.85
2008,New Zealand,15-24 years,19.54
2008,New Zealand,25-34 years,16.18
2008,New Zealand,35-54 years,15.62
2008,New Zealand,55-74 years,12.18
2008,New Zealand,75+ years,9.76
2008,Norway,05-14 years,0.16
2008,Norway,15-24 years,11.37
2008,Norway,25-34 years,13.87
2008,Norway,35-54 years,13.71
2008,Norway,55-74 years,12.84
2008,Norway,75+ years,12.67
2008,Panama,05-14 years,1.03
2008,Panama,15-24 years,8.72
2008,Panama,25-34 years,8.47
2008,Panama,35-54 years,5.39
2008,Panama,55-74 years,7.49
2008,Panama,75+ years,5.47
2008,Paraguay,05-14 years,0.66
2008,Paraguay,15-24 years,6.11
2008,Paraguay,25-34 years,5.42
2008,Paraguay,35-54 years,4.17
2008,Paraguay,55-74 years,5.44
2008,Paraguay,75+ years,6.79
2008,Philippines,05-14 years,0.22
2008,Philippines,15-24 years,3.46
2008,Philippines,25-34 years,3.26
2008,Philippines,35-54 years,2.61
2008,Philippines,55-74 years,2.45
2008,Philippines,75+ years,3.86
2008,Poland,05-14 years,0.7
2008,Poland,15-24 years,11.46
2008,Poland,25-34 years,13.15
2008,Poland,35-54 years,22.17
2008,Poland,55-74 years,20.12
2008,Poland,75+ years,14.88
2008,Portugal,05-14 years,0.18
2008,Portugal,15-24 years,2.83
2008,Portugal,25-34 years,5.9
2008,Portugal,35-54 years,9.91
2008,Portugal,55-74 years,15.65
2008,Portugal,75+ years,29.3
2008,Puerto Rico,05-14 years,0.18
2008,Puerto Rico,15-24 years,4.48
2008,Puerto Rico,25-34 years,8.02
2008,Puerto Rico,35-54 years,12.78
2008,Puerto Rico,55-74 years,12.85
2008,Puerto Rico,75+ years,11.32
2008,Qatar,05-14 years,0
2008,Qatar,15-24 years,0.4
2008,Qatar,25-34 years,3.36
2008,Qatar,35-54 years,3.69
2008,Qatar,55-74 years,1.85
2008,Qatar,75+ years,0
2008,Republic of Korea,05-14 years,0.77
2008,Republic of Korea,15-24 years,13.53
2008,Republic of Korea,25-34 years,23.89
2008,Republic of Korea,35-54 years,28.55
2008,Republic of Korea,55-74 years,46.81
2008,Republic of Korea,75+ years,95.79
2008,Romania,05-14 years,1.09
2008,Romania,15-24 years,6.54
2008,Romania,25-34 years,7.95
2008,Romania,35-54 years,16.05
2008,Romania,55-74 years,18.1
2008,Romania,75+ years,16.64
2008,Russian Federation,05-14 years,1.78
2008,Russian Federation,15-24 years,25.8
2008,Russian Federation,25-34 years,35.21
2008,Russian Federation,35-54 years,32.85
2008,Russian Federation,55-74 years,28.38
2008,Russian Federation,75+ years,38.7
2008,Saint Lucia,05-14 years,0
2008,Saint Lucia,15-24 years,0
2008,Saint Lucia,25-34 years,0
2008,Saint Lucia,35-54 years,0
2008,Saint Lucia,55-74 years,0
2008,Saint Lucia,75+ years,0
2008,Saint Vincent and Grenadines,05-14 years,0
2008,Saint Vincent and Grenadines,15-24 years,0
2008,Saint Vincent and Grenadines,25-34 years,0
2008,Saint Vincent and Grenadines,35-54 years,11.05
2008,Saint Vincent and Grenadines,55-74 years,9.04
2008,Saint Vincent and Grenadines,75+ years,0
2008,Serbia,05-14 years,0
2008,Serbia,15-24 years,5.93
2008,Serbia,25-34 years,11.51
2008,Serbia,35-54 years,19.62
2008,Serbia,55-74 years,26.35
2008,Serbia,75+ years,51.09
2008,Seychelles,05-14 years,0
2008,Seychelles,15-24 years,6.58
2008,Seychelles,25-34 years,6.28
2008,Seychelles,35-54 years,7.64
2008,Seychelles,55-74 years,0
2008,Seychelles,75+ years,0
2008,Singapore,05-14 years,0.21
2008,Singapore,15-24 years,4.1
2008,Singapore,25-34 years,7.41
2008,Singapore,35-54 years,11.2
2008,Singapore,55-74 years,13.47
2008,Singapore,75+ years,34.37
2008,Slovakia,05-14 years,0.17
2008,Slovakia,15-24 years,5.74
2008,Slovakia,25-34 years,9.94
2008,Slovakia,35-54 years,16.61
2008,Slovakia,55-74 years,15.65
2008,Slovakia,75+ years,13.9
2008,Slovenia,05-14 years,0
2008,Slovenia,15-24 years,12.42
2008,Slovenia,25-34 years,13.54
2008,Slovenia,35-54 years,24.09
2008,Slovenia,55-74 years,29.56
2008,Slovenia,75+ years,39.81
2008,South Africa,05-14 years,0.07
2008,South Africa,15-24 years,1.27
2008,South Africa,25-34 years,1.5
2008,South Africa,35-54 years,1.41
2008,South Africa,55-74 years,0.79
2008,South Africa,75+ years,1.49
2008,Spain,05-14 years,0.09
2008,Spain,15-24 years,3.33
2008,Spain,25-34 years,6.07
2008,Spain,35-54 years,8.99
2008,Spain,55-74 years,10.93
2008,Spain,75+ years,16.81
2008,Suriname,05-14 years,3.92
2008,Suriname,15-24 years,38.09
2008,Suriname,25-34 years,34.77
2008,Suriname,35-54 years,43.22
2008,Suriname,55-74 years,38.08
2008,Suriname,75+ years,44.82
2008,Sweden,05-14 years,0.4
2008,Sweden,15-24 years,11.26
2008,Sweden,25-34 years,12.02
2008,Sweden,35-54 years,15.79
2008,Sweden,55-74 years,17.16
2008,Sweden,75+ years,18.77
2008,Switzerland,05-14 years,0.12
2008,Switzerland,15-24 years,10.18
2008,Switzerland,25-34 years,11.32
2008,Switzerland,35-54 years,17.06
2008,Switzerland,55-74 years,26.01
2008,Switzerland,75+ years,48.15
2008,Thailand,05-14 years,0.26
2008,Thailand,15-24 years,4.87
2008,Thailand,25-34 years,8.34
2008,Thailand,35-54 years,8.05
2008,Thailand,55-74 years,7.89
2008,Thailand,75+ years,8.48
2008,Trinidad and Tobago,05-14 years,0.56
2008,Trinidad and Tobago,15-24 years,14.22
2008,Trinidad and Tobago,25-34 years,18.97
2008,Trinidad and Tobago,35-54 years,23.37
2008,Trinidad and Tobago,55-74 years,18.63
2008,Trinidad and Tobago,75+ years,10.65
2008,Turkmenistan,05-14 years,1.23
2008,Turkmenistan,15-24 years,17.95
2008,Turkmenistan,25-34 years,14.95
2008,Turkmenistan,35-54 years,11.69
2008,Turkmenistan,55-74 years,6.66
2008,Turkmenistan,75+ years,5.07
2008,Ukraine,05-14 years,1.24
2008,Ukraine,15-24 years,13.98
2008,Ukraine,25-34 years,23.65
2008,Ukraine,35-54 years,26.79
2008,Ukraine,55-74 years,24.5
2008,Ukraine,75+ years,31.01
2008,United Arab Emirates,05-14 years,0
2008,United Arab Emirates,15-24 years,1.91
2008,United Arab Emirates,25-34 years,1.49
2008,United Arab Emirates,35-54 years,1.82
2008,United Arab Emirates,55-74 years,1.56
2008,United Arab Emirates,75+ years,0
2008,United Kingdom,05-14 years,0.18
2008,United Kingdom,15-24 years,4.92
2008,United Kingdom,25-34 years,9.78
2008,United Kingdom,35-54 years,10.75
2008,United Kingdom,55-74 years,7.23
2008,United Kingdom,75+ years,6.47
2008,United States,05-14 years,0.54
2008,United States,15-24 years,9.92
2008,United States,25-34 years,13.31
2008,United States,35-54 years,17.45
2008,United States,55-74 years,15.3
2008,United States,75+ years,16.34
2008,Uruguay,05-14 years,0.96
2008,Uruguay,15-24 years,13.42
2008,Uruguay,25-34 years,15.42
2008,Uruguay,35-54 years,20.79
2008,Uruguay,55-74 years,24.68
2008,Uruguay,75+ years,31.34
2009,Albania,05-14 years,0
2009,Albania,15-24 years,0
2009,Albania,25-34 years,0
2009,Albania,35-54 years,0
2009,Albania,55-74 years,0
2009,Albania,75+ years,0
2009,Antigua and Barbuda,05-14 years,0
2009,Antigua and Barbuda,15-24 years,0
2009,Antigua and Barbuda,25-34 years,0
2009,Antigua and Barbuda,35-54 years,0
2009,Antigua and Barbuda,55-74 years,0
2009,Antigua and Barbuda,75+ years,0
2009,Argentina,05-14 years,0.89
2009,Argentina,15-24 years,11.4
2009,Argentina,25-34 years,9.52
2009,Argentina,35-54 years,7.45
2009,Argentina,55-74 years,9.36
2009,Argentina,75+ years,10.83
2009,Armenia,05-14 years,0
2009,Armenia,15-24 years,1.11
2009,Armenia,25-34 years,0.93
2009,Armenia,35-54 years,2.55
2009,Armenia,55-74 years,3.19
2009,Armenia,75+ years,6.9
2009,Aruba,05-14 years,0
2009,Aruba,15-24 years,0
2009,Aruba,25-34 years,8.08
2009,Aruba,35-54 years,5.93
2009,Aruba,55-74 years,5.54
2009,Aruba,75+ years,0
2009,Australia,05-14 years,0.11
2009,Australia,15-24 years,8.87
2009,Australia,25-34 years,14.12
2009,Australia,35-54 years,15.85
2009,Australia,55-74 years,11.54
2009,Australia,75+ years,13.1
2009,Austria,05-14 years,0.93
2009,Austria,15-24 years,8.13
2009,Austria,25-34 years,10.81
2009,Austria,35-54 years,16.74
2009,Austria,55-74 years,22.06
2009,Austria,75+ years,38.26
2009,Bahamas,05-14 years,0
2009,Bahamas,15-24 years,3.19
2009,Bahamas,25-34 years,1.79
2009,Bahamas,35-54 years,2.98
2009,Bahamas,55-74 years,0
2009,Bahamas,75+ years,0
2009,Bahrain,05-14 years,1.3
2009,Bahrain,15-24 years,2.18
2009,Bahrain,25-34 years,4.04
2009,Bahrain,35-54 years,4.43
2009,Bahrain,55-74 years,1.56
2009,Bahrain,75+ years,0
2009,Barbados,05-14 years,0
2009,Barbados,15-24 years,0
2009,Barbados,25-34 years,0
2009,Barbados,35-54 years,3.62
2009,Barbados,55-74 years,2.1
2009,Barbados,75+ years,6.34
2009,Belarus,05-14 years,1.3
2009,Belarus,15-24 years,21.48
2009,Belarus,25-34 years,34.78
2009,Belarus,35-54 years,36.85
2009,Belarus,55-74 years,33.9
2009,Belarus,75+ years,36.92
2009,Belgium,05-14 years,0.67
2009,Belgium,15-24 years,9.48
2009,Belgium,25-34 years,16.82
2009,Belgium,35-54 years,27.98
2009,Belgium,55-74 years,24.42
2009,Belgium,75+ years,24.78
2009,Belize,05-14 years,0
2009,Belize,15-24 years,12.62
2009,Belize,25-34 years,8.26
2009,Belize,35-54 years,3.16
2009,Belize,55-74 years,4.92
2009,Belize,75+ years,0
2009,Brazil,05-14 years,0.33
2009,Brazil,15-24 years,4.59
2009,Brazil,25-34 years,6.52
2009,Brazil,35-54 years,7.07
2009,Brazil,55-74 years,6.98
2009,Brazil,75+ years,7.65
2009,Bulgaria,05-14 years,0.15
2009,Bulgaria,15-24 years,4
2009,Bulgaria,25-34 years,6.49
2009,Bulgaria,35-54 years,12.24
2009,Bulgaria,55-74 years,17.59
2009,Bulgaria,75+ years,31.39
2009,Canada,05-14 years,0.66
2009,Canada,15-24 years,10.43
2009,Canada,25-34 years,12.04
2009,Canada,35-54 years,17.08
2009,Canada,55-74 years,13.2
2009,Canada,75+ years,10.29
2009,Chile,05-14 years,1
2009,Chile,15-24 years,15.26
2009,Chile,25-34 years,17.76
2009,Chile,35-54 years,16.59
2009,Chile,55-74 years,15.77
2009,Chile,75+ years,15.96
2009,Colombia,05-14 years,1.05
2009,Colombia,15-24 years,8.16
2009,Colombia,25-34 years,6.64
2009,Colombia,35-54 years,5.25
2009,Colombia,55-74 years,6.21
2009,Colombia,75+ years,7.65
2009,Costa Rica,05-14 years,0.52
2009,Costa Rica,15-24 years,7.54
2009,Costa Rica,25-34 years,9.75
2009,Costa Rica,35-54 years,8.58
2009,Costa Rica,55-74 years,6.85
2009,Costa Rica,75+ years,4.75
2009,Croatia,05-14 years,0.64
2009,Croatia,15-24 years,8.98
2009,Croatia,25-34 years,8.19
2009,Croatia,35-54 years,20.98
2009,Croatia,55-74 years,26.38
2009,Croatia,75+ years,48.97
2009,Cuba,05-14 years,0.29
2009,Cuba,15-24 years,4.62
2009,Cuba,25-34 years,10.12
2009,Cuba,35-54 years,14.65
2009,Cuba,55-74 years,23.23
2009,Cuba,75+ years,43.42
2009,Cyprus,05-14 years,0
2009,Cyprus,15-24 years,3.86
2009,Cyprus,25-34 years,6.27
2009,Cyprus,35-54 years,4.95
2009,Cyprus,55-74 years,2.68
2009,Cyprus,75+ years,8.93
2009,Czech Republic,05-14 years,0.32
2009,Czech Republic,15-24 years,7.29
2009,Czech Republic,25-34 years,12.71
2009,Czech Republic,35-54 years,19.08
2009,Czech Republic,55-74 years,17.54
2009,Czech Republic,75+ years,25.62
2009,Denmark,05-14 years,0.44
2009,Denmark,15-24 years,4.21
2009,Denmark,25-34 years,7.31
2009,Denmark,35-54 years,14.64
2009,Denmark,55-74 years,17.64
2009,Denmark,75+ years,24.91
2009,Ecuador,05-14 years,1.43
2009,Ecuador,15-24 years,11.21
2009,Ecuador,25-34 years,9.8
2009,Ecuador,35-54 years,7.04
2009,Ecuador,55-74 years,8.68
2009,Ecuador,75+ years,8.31
2009,El Salvador,05-14 years,0.66
2009,El Salvador,15-24 years,12.55
2009,El Salvador,25-34 years,16.61
2009,El Salvador,35-54 years,10.24
2009,El Salvador,55-74 years,8.56
2009,El Salvador,75+ years,9.21
2009,Estonia,05-14 years,0
2009,Estonia,15-24 years,13.59
2009,Estonia,25-34 years,17.57
2009,Estonia,35-54 years,27.61
2009,Estonia,55-74 years,27.56
2009,Estonia,75+ years,28.31
2009,Fiji,05-14 years,0
2009,Fiji,15-24 years,3.18
2009,Fiji,25-34 years,5.72
2009,Fiji,35-54 years,3.88
2009,Fiji,55-74 years,4.54
2009,Fiji,75+ years,9.68
2009,Finland,05-14 years,0.17
2009,Finland,15-24 years,17.76
2009,Finland,25-34 years,23.73
2009,Finland,35-54 years,27.43
2009,Finland,55-74 years,22.7
2009,Finland,75+ years,18.2
2009,France,05-14 years,0.48
2009,France,15-24 years,6.75
2009,France,25-34 years,13.45
2009,France,35-54 years,24.08
2009,France,55-74 years,22.86
2009,France,75+ years,32.86
2009,Georgia,05-14 years,0.8
2009,Georgia,15-24 years,3.38
2009,Georgia,25-34 years,3.98
2009,Georgia,35-54 years,4.46
2009,Georgia,55-74 years,6.38
2009,Georgia,75+ years,10.64
2009,Germany,05-14 years,0.27
2009,Germany,15-24 years,6.06
2009,Germany,25-34 years,8.08
2009,Germany,35-54 years,13.49
2009,Germany,55-74 years,15.88
2009,Germany,75+ years,24.12
2009,Greece,05-14 years,0
2009,Greece,15-24 years,1.57
2009,Greece,25-34 years,4.03
2009,Greece,35-54 years,4.52
2009,Greece,55-74 years,3.93
2009,Greece,75+ years,5.75
2009,Grenada,05-14 years,0
2009,Grenada,15-24 years,0
2009,Grenada,25-34 years,0
2009,Grenada,35-54 years,0
2009,Grenada,55-74 years,0
2009,Grenada,75+ years,0
2009,Guatemala,05-14 years,0.45
2009,Guatemala,15-24 years,6.25
2009,Guatemala,25-34 years,5.59
2009,Guatemala,35-54 years,5.97
2009,Guatemala,55-74 years,4.22
2009,Guatemala,75+ years,4.98
2009,Guyana,05-14 years,4.06
2009,Guyana,15-24 years,20.71
2009,Guyana,25-34 years,29.99
2009,Guyana,35-54 years,37.74
2009,Guyana,55-74 years,28.6
2009,Guyana,75+ years,27.12
2009,Hungary,05-14 years,0.7
2009,Hungary,15-24 years,10.34
2009,Hungary,25-34 years,14.62
2009,Hungary,35-54 years,35.09
2009,Hungary,55-74 years,36.93
2009,Hungary,75+ years,41.79
2009,Iceland,05-14 years,0
2009,Iceland,15-24 years,4.26
2009,Iceland,25-34 years,12.59
2009,Iceland,35-54 years,18.28
2009,Iceland,55-74 years,21.04
2009,Iceland,75+ years,5.49
2009,Ireland,05-14 years,0.67
2009,Ireland,15-24 years,15.43
2009,Ireland,25-34 years,17.71
2009,Ireland,35-54 years,15.71
2009,Ireland,55-74 years,13.45
2009,Ireland,75+ years,2.77
2009,Israel,05-14 years,0.38
2009,Israel,15-24 years,5.21
