anio,Pais,edad,promedio
2007,United Arab Emirates,55-74 anios,2.32
2007,United Arab Emirates,75+ anios,0
2007,United Kingdom,05-14 anios,0.2
2007,United Kingdom,15-24 anios,4.65
2007,United Kingdom,25-34 anios,8.64
2007,United Kingdom,35-54 anios,9.79
2007,United Kingdom,55-74 anios,6.86
2007,United Kingdom,75+ anios,6.27
2007,United States,05-14 anios,0.46
2007,United States,15-24 anios,9.68
2007,United States,25-34 anios,13.07
2007,United States,35-54 anios,16.75
2007,United States,55-74 anios,14.43
2007,United States,75+ anios,16.11
2007,Uruguay,05-14 anios,1.14
2007,Uruguay,15-24 anios,16.35
2007,Uruguay,25-34 anios,16.56
2007,Uruguay,35-54 anios,21.74
2007,Uruguay,55-74 anios,27.87
2007,Uruguay,75+ anios,36.25
2008,Albania,05-14 anios,1.57
2008,Albania,15-24 anios,5.51
2008,Albania,25-34 anios,8.44
2008,Albania,35-54 anios,7.26
2008,Albania,55-74 anios,6.15
2008,Albania,75+ anios,6.73
2008,Antigua and Barbuda,05-14 anios,0
2008,Antigua and Barbuda,15-24 anios,0
2008,Antigua and Barbuda,25-34 anios,0
2008,Antigua and Barbuda,35-54 anios,0
2008,Antigua and Barbuda,55-74 anios,0
2008,Antigua and Barbuda,75+ anios,0
2008,Argentina,05-14 anios,0.85
2008,Argentina,15-24 anios,11.96
2008,Argentina,25-34 anios,9.87
2008,Argentina,35-54 anios,8.25
2008,Argentina,55-74 anios,9.98
2008,Argentina,75+ anios,13.3
2008,Armenia,05-14 anios,0.48
2008,Armenia,15-24 anios,0.64
2008,Armenia,25-34 anios,1.19
2008,Armenia,35-54 anios,2.31
2008,Armenia,55-74 anios,5.01
2008,Armenia,75+ anios,5.46
2008,Aruba,05-14 anios,0
2008,Aruba,15-24 anios,0
2008,Aruba,25-34 anios,7.93
2008,Aruba,35-54 anios,5.86
2008,Aruba,55-74 anios,5.78
2008,Aruba,75+ anios,0
2008,Australia,05-14 anios,0.4
2008,Australia,15-24 anios,9.49
2008,Australia,25-34 anios,14.77
2008,Australia,35-54 anios,16.38
2008,Australia,55-74 anios,11.61
2008,Australia,75+ anios,11.09
2008,Austria,05-14 anios,0.46
2008,Austria,15-24 anios,7.55
2008,Austria,25-34 anios,9.61
2008,Austria,35-54 anios,17.51
2008,Austria,55-74 anios,20.97
2008,Austria,75+ anios,41.11
2008,Bahamas,05-14 anios,1.76
2008,Bahamas,15-24 anios,1.62
2008,Bahamas,25-34 anios,1.81
2008,Bahamas,35-54 anios,1.02
2008,Bahamas,55-74 anios,0
2008,Bahamas,75+ anios,0
2008,Bahrain,05-14 anios,0
2008,Bahrain,15-24 anios,1.74
2008,Bahrain,25-34 anios,7.92
2008,Bahrain,35-54 anios,4.69
2008,Bahrain,55-74 anios,1.66
2008,Bahrain,75+ anios,0
2008,Barbados,05-14 anios,0
2008,Barbados,15-24 anios,0
2008,Barbados,25-34 anios,0
2008,Barbados,35-54 anios,1.21
2008,Barbados,55-74 anios,0
2008,Barbados,75+ anios,0
2008,Belarus,05-14 anios,0.74
2008,Belarus,15-24 anios,17.26
2008,Belarus,25-34 anios,30.2
2008,Belarus,35-54 anios,39.35
2008,Belarus,55-74 anios,34.24
2008,Belarus,75+ anios,32.76
2008,Belgium,05-14 anios,0.67
2008,Belgium,15-24 anios,11.32
2008,Belgium,25-34 anios,16.2
2008,Belgium,35-54 anios,27.99
2008,Belgium,55-74 anios,23.03
2008,Belgium,75+ anios,26.54
2008,Belize,05-14 anios,0
2008,Belize,15-24 anios,3.24
2008,Belize,25-34 anios,4.2
2008,Belize,35-54 anios,9.88
2008,Belize,55-74 anios,0
2008,Belize,75+ anios,24.57
2008,Brazil,05-14 anios,0.3
2008,Brazil,15-24 anios,5.02
2008,Brazil,25-34 anios,6.29
2008,Brazil,35-54 anios,6.89
2008,Brazil,55-74 anios,6.99
2008,Brazil,75+ anios,8.37
2008,Bulgaria,05-14 anios,0.3
2008,Bulgaria,15-24 anios,5.9
2008,Bulgaria,25-34 anios,7.12
2008,Bulgaria,35-54 anios,11.57
2008,Bulgaria,55-74 anios,19.86
2008,Bulgaria,75+ anios,34.67
2008,Canada,05-14 anios,0.65
2008,Canada,15-24 anios,10.13
2008,Canada,25-34 anios,11.31
2008,Canada,35-54 anios,16.35
2008,Canada,55-74 anios,12.85
2008,Canada,75+ anios,10.63
2008,Chile,05-14 anios,1.14
2008,Chile,15-24 anios,15.61
2008,Chile,25-34 anios,17.04
2008,Chile,35-54 anios,16.4
2008,Chile,55-74 anios,15.64
2008,Chile,75+ anios,13.86
2008,Colombia,05-14 anios,1.09
2008,Colombia,15-24 anios,8.14
2008,Colombia,25-34 anios,6.83
2008,Colombia,35-54 anios,5.23
2008,Colombia,55-74 anios,6.06
2008,Colombia,75+ anios,7.82
2008,Costa Rica,05-14 anios,0.38
2008,Costa Rica,15-24 anios,7.44
2008,Costa Rica,25-34 anios,6.3
2008,Costa Rica,35-54 anios,9.79
2008,Costa Rica,55-74 anios,6.93
2008,Costa Rica,75+ anios,4.96
2008,Croatia,05-14 anios,0.84
2008,Croatia,15-24 anios,8.43
2008,Croatia,25-34 anios,9.36
2008,Croatia,35-54 anios,19.59
2008,Croatia,55-74 anios,27.55
2008,Croatia,75+ anios,51.56
2008,Cuba,05-14 anios,0.21
2008,Cuba,15-24 anios,4.66
2008,Cuba,25-34 anios,7.17
2008,Cuba,35-54 anios,13.61
2008,Cuba,55-74 anios,23.91
2008,Cuba,75+ anios,41.55
2008,Cyprus,05-14 anios,0
2008,Cyprus,15-24 anios,2.37
2008,Cyprus,25-34 anios,8.27
2008,Cyprus,35-54 anios,9.68
2008,Cyprus,55-74 anios,3.48
2008,Cyprus,75+ anios,4.6
2008,Czech Republic,05-14 anios,0.42
2008,Czech Republic,15-24 anios,8.17
2008,Czech Republic,25-34 anios,11.18
2008,Czech Republic,35-54 anios,18.19
2008,Czech Republic,55-74 anios,16.18
2008,Czech Republic,75+ anios,25.52
2008,Denmark,05-14 anios,0.44
2008,Denmark,15-24 anios,5.88
2008,Denmark,25-34 anios,8.38
2008,Denmark,35-54 anios,14.49
2008,Denmark,55-74 anios,15.68
2008,Denmark,75+ anios,23.22
2008,Ecuador,05-14 anios,1.53
2008,Ecuador,15-24 anios,11.43
2008,Ecuador,25-34 anios,9.57
2008,Ecuador,35-54 anios,6.68
2008,Ecuador,55-74 anios,7.74
2008,Ecuador,75+ anios,9.49
2008,El Salvador,05-14 anios,0.72
2008,El Salvador,15-24 anios,13.53
2008,El Salvador,25-34 anios,14.58
2008,El Salvador,35-54 anios,10.61
2008,El Salvador,55-74 anios,6.23
2008,El Salvador,75+ anios,12.85
2008,Estonia,05-14 anios,1.59
2008,Estonia,15-24 anios,17.85
2008,Estonia,25-34 anios,14.39
2008,Estonia,35-54 anios,23.45
2008,Estonia,55-74 anios,21.52
2008,Estonia,75+ anios,29.75
2008,Fiji,05-14 anios,0.62
2008,Fiji,15-24 anios,3.84
2008,Fiji,25-34 anios,8.08
2008,Fiji,35-54 anios,7.8
2008,Fiji,55-74 anios,3.53
2008,Fiji,75+ anios,0
2008,Finland,05-14 anios,0.67
2008,Finland,15-24 anios,16.24
2008,Finland,25-34 anios,22.2
2008,Finland,35-54 anios,29.11
2008,Finland,55-74 anios,23.83
2008,Finland,75+ anios,14.19
2008,France,05-14 anios,0.34
2008,France,15-24 anios,6.76
2008,France,25-34 anios,13.49
2008,France,35-54 anios,23.97
2008,France,55-74 anios,22.28
2008,France,75+ anios,33.37
2008,Germany,05-14 anios,0.22
2008,Germany,15-24 anios,6.21
2008,Germany,25-34 anios,8.15
2008,Germany,35-54 anios,13.12
2008,Germany,55-74 anios,15.48
2008,Germany,75+ anios,24.81
2008,Greece,05-14 anios,0
2008,Greece,15-24 anios,1.21
2008,Greece,25-34 anios,3.56
2008,Greece,35-54 anios,4.57
2008,Greece,55-74 anios,3.45
2008,Greece,75+ anios,6.55
2008,Grenada,05-14 anios,0
2008,Grenada,15-24 anios,0
2008,Grenada,25-34 anios,0
2008,Grenada,35-54 anios,0
2008,Grenada,55-74 anios,0
2008,Grenada,75+ anios,0
2008,Guatemala,05-14 anios,0.65
2008,Guatemala,15-24 anios,6.48
2008,Guatemala,25-34 anios,5.52
2008,Guatemala,35-54 anios,5.35
2008,Guatemala,55-74 anios,4.27
2008,Guatemala,75+ anios,3.9
2008,Guyana,05-14 anios,2.26
2008,Guyana,15-24 anios,24.7
2008,Guyana,25-34 anios,32.87
2008,Guyana,35-54 anios,37.82
2008,Guyana,55-74 anios,39.1
2008,Guyana,75+ anios,36.22
2008,Hungary,05-14 anios,0.39
2008,Hungary,15-24 anios,7.42
2008,Hungary,25-34 anios,13.95
2008,Hungary,35-54 anios,35.73
2008,Hungary,55-74 anios,35.49
2008,Hungary,75+ anios,54.29
2008,Iceland,05-14 anios,0
2008,Iceland,15-24 anios,8.51
2008,Iceland,25-34 anios,14.43
2008,Iceland,35-54 anios,15.73
2008,Iceland,55-74 anios,23.63
2008,Iceland,75+ anios,5.59
2008,Ireland,05-14 anios,0.51
2008,Ireland,15-24 anios,15.21
2008,Ireland,25-34 anios,15.06
2008,Ireland,35-54 anios,15.73
2008,Ireland,55-74 anios,13.27
2008,Ireland,75+ anios,4.72
2008,Israel,05-14 anios,0.3
2008,Israel,15-24 anios,6.2
2008,Israel,25-34 anios,4.85
2008,Israel,35-54 anios,5.76
2008,Israel,55-74 anios,7.6
2008,Israel,75+ anios,16.07
2008,Italy,05-14 anios,0.09
2008,Italy,15-24 anios,3.24
2008,Italy,25-34 anios,5.74
2008,Italy,35-54 anios,7.08
2008,Italy,55-74 anios,9.15
2008,Italy,75+ anios,12.61
2008,Japan,05-14 anios,0.51
2008,Japan,15-24 anios,15.41
2008,Japan,25-34 anios,23.84
2008,Japan,35-54 anios,28.98
2008,Japan,55-74 anios,32.09
2008,Japan,75+ anios,28.89
2008,Kazakhstan,05-14 anios,3.68
2008,Kazakhstan,15-24 anios,29.5
2008,Kazakhstan,25-34 anios,40.93
2008,Kazakhstan,35-54 anios,33.86
2008,Kazakhstan,55-74 anios,25.36
2008,Kazakhstan,75+ anios,33.5
2008,Kuwait,05-14 anios,0
2008,Kuwait,15-24 anios,1.32
2008,Kuwait,25-34 anios,1.79
2008,Kuwait,35-54 anios,1.66
2008,Kuwait,55-74 anios,1.15
2008,Kuwait,75+ anios,0
2008,Kyrgyzstan,05-14 anios,1.85
2008,Kyrgyzstan,15-24 anios,9.56
2008,Kyrgyzstan,25-34 anios,14.21
2008,Kyrgyzstan,35-54 anios,13.57
2008,Kyrgyzstan,55-74 anios,12.68
2008,Kyrgyzstan,75+ anios,13.67
2008,Latvia,05-14 anios,1.02
2008,Latvia,15-24 anios,13.94
2008,Latvia,25-34 anios,27.41
2008,Latvia,35-54 anios,30.42
2008,Latvia,55-74 anios,31.88
2008,Latvia,75+ anios,38.04
2008,Lithuania,05-14 anios,0.58
2008,Lithuania,15-24 anios,27.5
2008,Lithuania,25-34 anios,40.81
2008,Lithuania,35-54 anios,50.2
2008,Lithuania,55-74 anios,38.51
2008,Lithuania,75+ anios,38.62
2008,Luxembourg,05-14 anios,0
2008,Luxembourg,15-24 anios,0
2008,Luxembourg,25-34 anios,7.19
2008,Luxembourg,35-54 anios,15.01
2008,Luxembourg,55-74 anios,10.24
2008,Luxembourg,75+ anios,18.72
2008,Maldives,05-14 anios,0
2008,Maldives,15-24 anios,0
2008,Maldives,25-34 anios,0
2008,Maldives,35-54 anios,0
2008,Maldives,55-74 anios,0
2008,Maldives,75+ anios,0
2008,Malta,05-14 anios,0
2008,Malta,15-24 anios,1.75
2008,Malta,25-34 anios,1.67
2008,Malta,35-54 anios,6.3
2008,Malta,55-74 anios,4.37
2008,Malta,75+ anios,3.99
2008,Mauritius,05-14 anios,0.52
2008,Mauritius,15-24 anios,6.71
2008,Mauritius,25-34 anios,11.58
2008,Mauritius,35-54 anios,7.24
2008,Mauritius,55-74 anios,12.35
2008,Mauritius,75+ anios,0
2008,Mexico,05-14 anios,0.78
2008,Mexico,15-24 anios,6.16
2008,Mexico,25-34 anios,5.91
2008,Mexico,35-54 anios,5.28
2008,Mexico,55-74 anios,5.07
2008,Mexico,75+ anios,5.93
2008,Montenegro,05-14 anios,3.6
2008,Montenegro,15-24 anios,8.33
2008,Montenegro,25-34 anios,15.03
2008,Montenegro,35-54 anios,21.6
2008,Montenegro,55-74 anios,38.71
2008,Montenegro,75+ anios,63.82
2008,Netherlands,05-14 anios,0.25
2008,Netherlands,15-24 anios,4.91
2008,Netherlands,25-34 anios,7.97
2008,Netherlands,35-54 anios,13.01
2008,Netherlands,55-74 anios,11.79
2008,Netherlands,75+ anios,11.26
2008,New Zealand,05-14 anios,0.85
2008,New Zealand,15-24 anios,19.54
2008,New Zealand,25-34 anios,16.18
2008,New Zealand,35-54 anios,15.62
2008,New Zealand,55-74 anios,12.18
2008,New Zealand,75+ anios,9.76
2008,Norway,05-14 anios,0.16
2008,Norway,15-24 anios,11.37
2008,Norway,25-34 anios,13.87
2008,Norway,35-54 anios,13.71
2008,Norway,55-74 anios,12.84
2008,Norway,75+ anios,12.67
2008,Panama,05-14 anios,1.03
2008,Panama,15-24 anios,8.72
2008,Panama,25-34 anios,8.47
2008,Panama,35-54 anios,5.39
2008,Panama,55-74 anios,7.49
2008,Panama,75+ anios,5.47
2008,Paraguay,05-14 anios,0.66
2008,Paraguay,15-24 anios,6.11
2008,Paraguay,25-34 anios,5.42
2008,Paraguay,35-54 anios,4.17
2008,Paraguay,55-74 anios,5.44
2008,Paraguay,75+ anios,6.79
2008,Philippines,05-14 anios,0.22
2008,Philippines,15-24 anios,3.46
2008,Philippines,25-34 anios,3.26
2008,Philippines,35-54 anios,2.61
2008,Philippines,55-74 anios,2.45
2008,Philippines,75+ anios,3.86
2008,Poland,05-14 anios,0.7
2008,Poland,15-24 anios,11.46
2008,Poland,25-34 anios,13.15
2008,Poland,35-54 anios,22.17
2008,Poland,55-74 anios,20.12
2008,Poland,75+ anios,14.88
2008,Portugal,05-14 anios,0.18
2008,Portugal,15-24 anios,2.83
2008,Portugal,25-34 anios,5.9
2008,Portugal,35-54 anios,9.91
2008,Portugal,55-74 anios,15.65
2008,Portugal,75+ anios,29.3
2008,Puerto Rico,05-14 anios,0.18
2008,Puerto Rico,15-24 anios,4.48
2008,Puerto Rico,25-34 anios,8.02
2008,Puerto Rico,35-54 anios,12.78
2008,Puerto Rico,55-74 anios,12.85
2008,Puerto Rico,75+ anios,11.32
2008,Qatar,05-14 anios,0
2008,Qatar,15-24 anios,0.4
2008,Qatar,25-34 anios,3.36
2008,Qatar,35-54 anios,3.69
2008,Qatar,55-74 anios,1.85
2008,Qatar,75+ anios,0
2008,Republic of Korea,05-14 anios,0.77
2008,Republic of Korea,15-24 anios,13.53
2008,Republic of Korea,25-34 anios,23.89
2008,Republic of Korea,35-54 anios,28.55
2008,Republic of Korea,55-74 anios,46.81
2008,Republic of Korea,75+ anios,95.79
2008,Romania,05-14 anios,1.09
2008,Romania,15-24 anios,6.54
2008,Romania,25-34 anios,7.95
2008,Romania,35-54 anios,16.05
2008,Romania,55-74 anios,18.1
2008,Romania,75+ anios,16.64
2008,Russian Federation,05-14 anios,1.78
2008,Russian Federation,15-24 anios,25.8
2008,Russian Federation,25-34 anios,35.21
2008,Russian Federation,35-54 anios,32.85
2008,Russian Federation,55-74 anios,28.38
2008,Russian Federation,75+ anios,38.7
2008,Saint Lucia,05-14 anios,0
2008,Saint Lucia,15-24 anios,0
2008,Saint Lucia,25-34 anios,0
2008,Saint Lucia,35-54 anios,0
2008,Saint Lucia,55-74 anios,0
2008,Saint Lucia,75+ anios,0
2008,Saint Vincent and Grenadines,05-14 anios,0
2008,Saint Vincent and Grenadines,15-24 anios,0
2008,Saint Vincent and Grenadines,25-34 anios,0
2008,Saint Vincent and Grenadines,35-54 anios,11.05
2008,Saint Vincent and Grenadines,55-74 anios,9.04
2008,Saint Vincent and Grenadines,75+ anios,0
2008,Serbia,05-14 anios,0
2008,Serbia,15-24 anios,5.93
2008,Serbia,25-34 anios,11.51
2008,Serbia,35-54 anios,19.62
2008,Serbia,55-74 anios,26.35
2008,Serbia,75+ anios,51.09
2008,Seychelles,05-14 anios,0
2008,Seychelles,15-24 anios,6.58
2008,Seychelles,25-34 anios,6.28
2008,Seychelles,35-54 anios,7.64
2008,Seychelles,55-74 anios,0
2008,Seychelles,75+ anios,0
2008,Singapore,05-14 anios,0.21
2008,Singapore,15-24 anios,4.1
2008,Singapore,25-34 anios,7.41
2008,Singapore,35-54 anios,11.2
2008,Singapore,55-74 anios,13.47
2008,Singapore,75+ anios,34.37
2008,Slovakia,05-14 anios,0.17
2008,Slovakia,15-24 anios,5.74
2008,Slovakia,25-34 anios,9.94
2008,Slovakia,35-54 anios,16.61
2008,Slovakia,55-74 anios,15.65
2008,Slovakia,75+ anios,13.9
2008,Slovenia,05-14 anios,0
2008,Slovenia,15-24 anios,12.42
2008,Slovenia,25-34 anios,13.54
2008,Slovenia,35-54 anios,24.09
2008,Slovenia,55-74 anios,29.56
2008,Slovenia,75+ anios,39.81
2008,South Africa,05-14 anios,0.07
2008,South Africa,15-24 anios,1.27
2008,South Africa,25-34 anios,1.5
2008,South Africa,35-54 anios,1.41
2008,South Africa,55-74 anios,0.79
2008,South Africa,75+ anios,1.49
2008,Spain,05-14 anios,0.09
2008,Spain,15-24 anios,3.33
2008,Spain,25-34 anios,6.07
2008,Spain,35-54 anios,8.99
2008,Spain,55-74 anios,10.93
2008,Spain,75+ anios,16.81
2008,Suriname,05-14 anios,3.92
2008,Suriname,15-24 anios,38.09
2008,Suriname,25-34 anios,34.77
2008,Suriname,35-54 anios,43.22
2008,Suriname,55-74 anios,38.08
2008,Suriname,75+ anios,44.82
2008,Sweden,05-14 anios,0.4
2008,Sweden,15-24 anios,11.26
2008,Sweden,25-34 anios,12.02
2008,Sweden,35-54 anios,15.79
2008,Sweden,55-74 anios,17.16
2008,Sweden,75+ anios,18.77
2008,Switzerland,05-14 anios,0.12
2008,Switzerland,15-24 anios,10.18
2008,Switzerland,25-34 anios,11.32
2008,Switzerland,35-54 anios,17.06
2008,Switzerland,55-74 anios,26.01
2008,Switzerland,75+ anios,48.15
2008,Thailand,05-14 anios,0.26
2008,Thailand,15-24 anios,4.87
2008,Thailand,25-34 anios,8.34
2008,Thailand,35-54 anios,8.05
2008,Thailand,55-74 anios,7.89
2008,Thailand,75+ anios,8.48
2008,Trinidad and Tobago,05-14 anios,0.56
2008,Trinidad and Tobago,15-24 anios,14.22
2008,Trinidad and Tobago,25-34 anios,18.97
2008,Trinidad and Tobago,35-54 anios,23.37
2008,Trinidad and Tobago,55-74 anios,18.63
2008,Trinidad and Tobago,75+ anios,10.65
2008,Turkmenistan,05-14 anios,1.23
2008,Turkmenistan,15-24 anios,17.95
2008,Turkmenistan,25-34 anios,14.95
2008,Turkmenistan,35-54 anios,11.69
2008,Turkmenistan,55-74 anios,6.66
2008,Turkmenistan,75+ anios,5.07
2008,Ukraine,05-14 anios,1.24
2008,Ukraine,15-24 anios,13.98
2008,Ukraine,25-34 anios,23.65
2008,Ukraine,35-54 anios,26.79
2008,Ukraine,55-74 anios,24.5
2008,Ukraine,75+ anios,31.01
2008,United Arab Emirates,05-14 anios,0
2008,United Arab Emirates,15-24 anios,1.91
2008,United Arab Emirates,25-34 anios,1.49
2008,United Arab Emirates,35-54 anios,1.82
2008,United Arab Emirates,55-74 anios,1.56
2008,United Arab Emirates,75+ anios,0
2008,United Kingdom,05-14 anios,0.18
2008,United Kingdom,15-24 anios,4.92
2008,United Kingdom,25-34 anios,9.78
2008,United Kingdom,35-54 anios,10.75
2008,United Kingdom,55-74 anios,7.23
2008,United Kingdom,75+ anios,6.47
2008,United States,05-14 anios,0.54
2008,United States,15-24 anios,9.92
2008,United States,25-34 anios,13.31
2008,United States,35-54 anios,17.45
2008,United States,55-74 anios,15.3
2008,United States,75+ anios,16.34
2008,Uruguay,05-14 anios,0.96
2008,Uruguay,15-24 anios,13.42
2008,Uruguay,25-34 anios,15.42
2008,Uruguay,35-54 anios,20.79
2008,Uruguay,55-74 anios,24.68
2008,Uruguay,75+ anios,31.34
2009,Albania,05-14 anios,0
2009,Albania,15-24 anios,0
2009,Albania,25-34 anios,0
2009,Albania,35-54 anios,0
2009,Albania,55-74 anios,0
2009,Albania,75+ anios,0
2009,Antigua and Barbuda,05-14 anios,0
2009,Antigua and Barbuda,15-24 anios,0
2009,Antigua and Barbuda,25-34 anios,0
2009,Antigua and Barbuda,35-54 anios,0
2009,Antigua and Barbuda,55-74 anios,0
2009,Antigua and Barbuda,75+ anios,0
2009,Argentina,05-14 anios,0.89
2009,Argentina,15-24 anios,11.4
2009,Argentina,25-34 anios,9.52
2009,Argentina,35-54 anios,7.45
2009,Argentina,55-74 anios,9.36
2009,Argentina,75+ anios,10.83
2009,Armenia,05-14 anios,0
2009,Armenia,15-24 anios,1.11
2009,Armenia,25-34 anios,0.93
2009,Armenia,35-54 anios,2.55
2009,Armenia,55-74 anios,3.19
2009,Armenia,75+ anios,6.9
2009,Aruba,05-14 anios,0
2009,Aruba,15-24 anios,0
2009,Aruba,25-34 anios,8.08
2009,Aruba,35-54 anios,5.93
2009,Aruba,55-74 anios,5.54
2009,Aruba,75+ anios,0
2009,Australia,05-14 anios,0.11
2009,Australia,15-24 anios,8.87
2009,Australia,25-34 anios,14.12
2009,Australia,35-54 anios,15.85
2009,Australia,55-74 anios,11.54
2009,Australia,75+ anios,13.1
2009,Austria,05-14 anios,0.93
2009,Austria,15-24 anios,8.13
2009,Austria,25-34 anios,10.81
2009,Austria,35-54 anios,16.74
2009,Austria,55-74 anios,22.06
2009,Austria,75+ anios,38.26
2009,Bahamas,05-14 anios,0
2009,Bahamas,15-24 anios,3.19
2009,Bahamas,25-34 anios,1.79
2009,Bahamas,35-54 anios,2.98
2009,Bahamas,55-74 anios,0
2009,Bahamas,75+ anios,0
2009,Bahrain,05-14 anios,1.3
2009,Bahrain,15-24 anios,2.18
2009,Bahrain,25-34 anios,4.04
2009,Bahrain,35-54 anios,4.43
2009,Bahrain,55-74 anios,1.56
2009,Bahrain,75+ anios,0
2009,Barbados,05-14 anios,0
2009,Barbados,15-24 anios,0
2009,Barbados,25-34 anios,0
2009,Barbados,35-54 anios,3.62
2009,Barbados,55-74 anios,2.1
2009,Barbados,75+ anios,6.34
2009,Belarus,05-14 anios,1.3
2009,Belarus,15-24 anios,21.48
2009,Belarus,25-34 anios,34.78
2009,Belarus,35-54 anios,36.85
2009,Belarus,55-74 anios,33.9
2009,Belarus,75+ anios,36.92
2009,Belgium,05-14 anios,0.67
2009,Belgium,15-24 anios,9.48
2009,Belgium,25-34 anios,16.82
2009,Belgium,35-54 anios,27.98
2009,Belgium,55-74 anios,24.42
2009,Belgium,75+ anios,24.78
2009,Belize,05-14 anios,0
2009,Belize,15-24 anios,12.62
2009,Belize,25-34 anios,8.26
2009,Belize,35-54 anios,3.16
2009,Belize,55-74 anios,4.92
2009,Belize,75+ anios,0
2009,Brazil,05-14 anios,0.33
2009,Brazil,15-24 anios,4.59
2009,Brazil,25-34 anios,6.52
2009,Brazil,35-54 anios,7.07
2009,Brazil,55-74 anios,6.98
2009,Brazil,75+ anios,7.65
2009,Bulgaria,05-14 anios,0.15
2009,Bulgaria,15-24 anios,4
2009,Bulgaria,25-34 anios,6.49
2009,Bulgaria,35-54 anios,12.24
2009,Bulgaria,55-74 anios,17.59
2009,Bulgaria,75+ anios,31.39
2009,Canada,05-14 anios,0.66
2009,Canada,15-24 anios,10.43
2009,Canada,25-34 anios,12.04
2009,Canada,35-54 anios,17.08
2009,Canada,55-74 anios,13.2
2009,Canada,75+ anios,10.29
2009,Chile,05-14 anios,1
2009,Chile,15-24 anios,15.26
2009,Chile,25-34 anios,17.76
2009,Chile,35-54 anios,16.59
2009,Chile,55-74 anios,15.77
2009,Chile,75+ anios,15.96
2009,Colombia,05-14 anios,1.05
2009,Colombia,15-24 anios,8.16
2009,Colombia,25-34 anios,6.64
2009,Colombia,35-54 anios,5.25
2009,Colombia,55-74 anios,6.21
2009,Colombia,75+ anios,7.65
2009,Costa Rica,05-14 anios,0.52
2009,Costa Rica,15-24 anios,7.54
2009,Costa Rica,25-34 anios,9.75
2009,Costa Rica,35-54 anios,8.58
2009,Costa Rica,55-74 anios,6.85
2009,Costa Rica,75+ anios,4.75
2009,Croatia,05-14 anios,0.64
2009,Croatia,15-24 anios,8.98
2009,Croatia,25-34 anios,8.19
2009,Croatia,35-54 anios,20.98
2009,Croatia,55-74 anios,26.38
2009,Croatia,75+ anios,48.97
2009,Cuba,05-14 anios,0.29
2009,Cuba,15-24 anios,4.62
2009,Cuba,25-34 anios,10.12
2009,Cuba,35-54 anios,14.65
2009,Cuba,55-74 anios,23.23
2009,Cuba,75+ anios,43.42
2009,Cyprus,05-14 anios,0
2009,Cyprus,15-24 anios,3.86
2009,Cyprus,25-34 anios,6.27
2009,Cyprus,35-54 anios,4.95
2009,Cyprus,55-74 anios,2.68
2009,Cyprus,75+ anios,8.93
2009,Czech Republic,05-14 anios,0.32
2009,Czech Republic,15-24 anios,7.29
2009,Czech Republic,25-34 anios,12.71
2009,Czech Republic,35-54 anios,19.08
